id,playlist_name,href,num of songs,hashtag
508779510,내가 카페 사장님이라면 매장에서 틀 것 같은 playlist #1,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=508779510,163,#카페
499196454,조용한 새벽 당신의 밤감성을 책임질 몽글몽글 보랏빛 Lofi,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=499196454,119,#휴식
508136154,피톤치드향 가득 휴식을 즐기는 너에게,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=508136154,54,#어쿠스틱
457767159,기분좋게 아침잠을 깨워주는 잔잔한 클래식 연주곡,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=457767159,359,#클래식
405611583,잠자기 전 편안하게 듣는 Lofi hiphop,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=405611583,392,#편안한
460758625,무한 스트리밍하고 싶은 피아노 연주곡 모음,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=460758625,98,#피아노
525301605,여름에 공부할 때 듣기 좋은 Cool_fi,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=525301605,63,#여름
498262017,가을 공부 맛집 BGM 독서 집중 편안한,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=498262017,21,#공부
490815267,사로잡는 노래에 감미로운 음색은 덤인 POP 남자 ver,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=490815267,70,#음색
494688506,선선한 밤공기처럼 기분 좋은 칠링 뮤직,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=494688506,75,#한강
525582065,노래의 가사들이 나를 안아주는 노래들,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=525582065,36,#위로곡
499891430,언제 들어도 가슴 설레이게 하는 영화 OST 모음,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=499891430,75,#영화
454874966,몸과 마음의 안정을 도와주는 요가&명상 음악,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=454874966,62,#힐링
457823849,귀를 편안하게 하는 2010년대 팝록,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=457823849,20,#록
505287701,집콕 주말 여유롭게 듣기 좋은 POP,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=505287701,36,#주말
